0.21,0,0.43,0,0.07,1,0.53,0,0.01,1,0.52,1,0.52,0,0.86,3,0.47,0,0.27,0,0.93,0,0.01,0,0.73,2,0.17,1,0.66,0,0.7,1,10.69
0.17,0,0.76,0,0.35,1,0.25,0,0.96,2,0.82,1,0.37,1,0.04,2,0.06,0,0.44,0,0.47,1,0.91,1,0.96,1,0.23,0,0.68,0,0.32,1,10.92
0.24,0,0.8,0,0.97,0,0.7,0,0.06,0,0.46,1,0.23,3,0.76,1,0.31,0,0.55,0,0.02,1,0.38,1,0.22,1,0.36,0,0.69,2,0.13,0,10.58
0.7,0,0.5,0,0.05,0,0.73,0,0.12,2,0.01,0,0.23,0,0.99,2,0.15,0,0.51,0,0.63,0,0.32,1,0.2,1,0.76,1,0.37,3,0.24,3,12.88
0.88,0,0.69,0,0.25,0,0.5,0,0.52,1,0.4,1,0.1,2,0.07,0,0.91,0,0.78,0,0.77,0,0.96,1,0.28,1,0.67,2,0.96,3,0.1,1,10.9
0.55,0,0.59,0,0.57,0,0.76,0,0.08,2,0.02,1,0.38,2,0.85,1,0,0,0.96,0,0.89,1,0.43,0,0.45,1,0.06,2,0.36,0,0.4,1,12.41
0.36,0,0.34,0,0.38,1,0.76,1,0.13,1,0.03,1,0.62,1,0.34,0,0.91,0,0.69,0,0.76,1,0.17,1,0.6,0,0.44,0,0.39,2,0.83,3,10.47
0.32,0,0.08,0,0.48,1,0.77,1,0.78,2,0.15,1,0.84,2,0.06,0,0.67,0,0.64,0,0.18,0,0.12,1,0.23,2,0.94,2,0.74,2,0.06,3,12.48
0.66,0,0.2,0,0.52,0,0.59,1,0.17,2,0.8,1,0.87,1,0.41,1,0.68,0,0.95,0,0.34,0,0.57,1,0.74,1,0.69,2,0.4,0,0.76,3,10.46
0.31,0,0.61,0,0.16,0,0.4,1,0.23,1,0.64,1,0.13,3,0.26,3,0.66,0,0.16,0,0.46,0,0.24,1,0.29,1,0.5,2,0.07,0,0.99,2,11.49
0.75,0,0.85,0,0.85,1,0.03,0,0.56,2,0.76,0,0.34,1,0.84,0,0.25,0,0.11,0,0.54,0,0.8,0,0.47,1,0.17,2,0.61,0,0.03,2,10.66
0.23,0,0.04,0,0.94,1,0.02,1,0.77,1,0.92,0,0.16,3,0.61,2,0.78,0,0.76,0,0.77,1,0.81,1,0.38,1,0.69,1,0.09,1,0.21,0,9.94
0.6,0,0.14,0,0.35,0,0.01,1,0.78,2,0.25,2,0.6,2,0.25,0,0.43,0,0.56,0,0.31,0,0.21,0,0.54,0,0.67,1,0.01,0,0.64,1,12.68
0.09,0,0.81,0,0.04,1,0.16,1,0.92,1,0.59,1,0.85,1,0.82,3,0.85,0,0.18,0,0.92,0,0.42,0,0.13,0,0.72,0,0.8,2,0.52,0,11.32
0.32,0,0.83,0,0.84,1,0.06,1,0.41,0,0.86,0,0.96,0,0.21,1,0.9,0,0.32,0,0.24,1,0.39,1,0.89,2,0.33,0,0.12,0,0.9,2,11.07
0.11,0,0.3,0,0.75,1,0.9,0,0.85,0,0.37,2,0.36,0,0.04,3,0.44,0,0.66,0,0.15,0,0.18,0,0.5,0,0.16,1,0.6,1,0.06,2,12.08
0.54,0,0.6,0,0.23,1,0.09,0,0.46,0,0.32,1,0.8,1,0.6,2,0.57,0,0.82,0,0.85,1,0.87,1,0.06,1,0.97,0,0.17,2,0.06,2,11.72
0.07,0,0.84,0,0.36,1,0.99,1,0.82,1,0.45,2,0.25,3,0.09,0,0.64,0,0.73,0,0.7,0,0.03,0,0.56,0,0.45,2,0.71,1,0.06,0,10.51
0.1,0,0.27,0,0.42,0,0.37,1,0.2,0,0.23,2,0.39,3,0.79,1,0.62,0,0.67,0,0.44,0,0.84,1,0.35,2,0.87,0,0.13,2,0.21,3,11.28
0.32,0,0.23,0,0.75,1,0.52,0,0.57,0,0.96,1,0.48,1,0.98,0,0.13,0,0.81,0,0.56,0,0.36,1,0.13,1,0.67,1,0.68,0,0.42,3,10
0.43,0,0.73,0,0.85,0,0.69,0,0.62,2,0.24,2,0.34,2,0.69,1,0.19,0,0.42,0,0.53,1,0.73,0,0.47,0,0.42,0,0.49,1,0.12,1,11.25
0.05,0,0.02,0,0.09,1,0.24,1,0.77,2,0.74,0,0.79,2,0.97,3,0.66,0,0.53,0,0.04,1,0.65,0,0.1,2,0.36,1,0.03,2,0.25,2,11.08
0.78,0,0.57,0,0.52,0,0.5,1,0.34,2,0.57,0,0.66,1,0.6,3,0.67,0,0.92,0,0.11,0,0.36,0,0.16,2,0.34,1,0.6,2,0.93,0,11.84
0.16,0,0.13,0,0.4,0,0.22,1,0.8,1,0.28,2,0.16,1,0.13,1,0.54,0,0.08,0,0.69,0,0.49,0,0.79,1,0.94,0,0.49,2,0.28,3,11.8
0.01,0,0.14,0,0.48,0,0.95,1,0.83,0,0.51,2,0.69,3,0.63,0,0.63,0,0.17,0,0.31,1,0.8,0,0.31,0,0.41,2,0.94,3,0.32,2,12.05
0.22,0,0.52,0,0.71,1,0.96,0,0.72,1,0.4,2,0.81,0,0.77,1,0.82,0,0.02,0,0.85,1,0.92,1,0.03,0,0.06,2,0.43,0,0.78,1,9.64
0.32,0,0.42,0,0.3,0,0.82,0,0.89,0,0.24,0,0.36,1,0.92,0,0.46,0,0.82,0,0.87,0,0.76,1,0.59,0,0.79,0,0.9,3,0.87,3,10.9
0.37,0,0.95,0,0.03,1,0.05,1,0.87,0,0.56,0,0.8,0,0.41,3,0.35,0,0.23,0,0.48,1,0.36,1,0.69,2,0.14,2,0.91,2,0,3,11.63
0.75,0,0.65,0,0.85,0,0.02,0,0.5,0,0.64,0,0.58,1,0.15,0,0.54,0,0.72,0,0.23,1,0.35,1,0.23,2,0.08,1,0.84,3,0.39,3,11.92
0.92,0,0.01,0,0.23,1,0.66,0,0.22,1,0.25,0,0.37,3,0.48,3,0.4,0,0.91,0,0.92,0,0.57,0,0.81,0,0.73,0,0.38,2,0.75,3,9.77
0.99,0,0.06,0,0.76,0,0.17,0,0.99,1,0.54,1,0.59,3,0.64,2,0.67,0,0.42,0,0.49,0,0.46,0,0.38,2,0.23,0,0.08,2,0.28,1,11.14
0.45,0,0.69,0,0.83,0,0.49,1,0.87,2,0.46,0,0.62,1,0.7,1,0.43,0,0.57,0,0.43,1,0.92,1,0.91,1,0.96,2,0.13,3,0.75,0,11.46
0.93,0,0.53,0,0.28,0,0.85,0,0.18,2,0.85,1,0.19,2,0.43,3,0.2,0,0.6,0,0.07,1,0.5,1,0.05,1,0.02,0,0.48,0,0.03,0,11.99
0.52,0,0.31,0,0.91,1,0.77,0,0.28,0,0.65,1,0.24,2,0.14,2,0.44,0,0.69,0,0.5,0,0.77,0,0.19,2,0.16,1,0.64,1,0.59,1,10.5
0.68,0,0.41,0,0.47,1,0.46,0,0.88,0,0.65,2,0.61,2,0.71,1,0.43,0,0.87,0,0.9,1,0.33,1,0.27,1,0.94,0,0.37,3,0.73,2,11.37
0.35,0,0.84,0,0.7,1,0.36,0,0.78,2,0.78,2,0.05,0,0.07,3,0.61,0,0.23,0,0.16,0,0.15,1,0.89,2,0.68,2,0.98,2,0.12,3,12.31
0.39,0,0.54,0,0.31,0,0.05,0,0.28,2,0.7,1,0.46,0,0.98,1,0.3,0,0.69,0,0.78,0,0.25,0,0.92,2,0.27,0,0.15,2,0.02,0,11.11
0.13,0,0.4,0,0.01,1,0.21,1,0.99,1,0.85,1,0.96,2,0.01,2,0.61,0,0.62,0,0.86,1,0.29,0,0.94,1,0.44,2,0.2,1,0.53,1,11.98
0.03,0,0.14,0,0.51,1,0.17,0,0.01,1,0.58,1,0.84,0,0.1,0,0.11,0,0.93,0,0.22,1,0.75,1,0.55,2,0.87,2,0.38,0,0.07,3,12.78
0.35,0,0.13,0,0.57,0,0.23,0,0.63,2,0.84,0,0.26,2,0.14,0,0.82,0,0.97,0,0.89,0,0.83,0,0.92,2,0.4,0,0.16,3,0.1,2,14.65
0.66,0,0.05,0,0.6,1,0.32,1,0.89,2,0.32,1,0.27,1,0.56,0,0.7,0,0.95,0,0.02,0,0.64,1,0.58,1,0.87,1,0.92,2,0.74,1,10.51
0.19,0,0.43,0,0.41,1,0.82,0,0.92,0,0.98,1,0.19,2,0.07,2,0.78,0,0.66,0,0.42,0,0.46,0,0.55,2,0.53,0,0.64,0,0.28,3,11.45
0.45,0,0.74,0,0.33,0,0.78,0,0.89,1,0.13,2,0.6,2,0.22,1,0.41,0,0.48,0,0.33,0,0.72,1,0.71,2,0.78,1,0.19,2,0.8,3,9.86
0.43,0,0.18,0,0.58,0,0.91,0,0.63,0,0.41,2,0.47,2,0.51,3,0.77,0,0.49,0,0.7,0,0.2,1,0.21,2,0.24,1,0.48,3,0.98,3,12.63
0.97,0,0.12,0,0.03,1,0.64,1,0.44,1,0.49,1,0.63,1,0.08,2,0.9,0,0.92,0,0.92,1,0.37,1,0.14,2,0.43,0,0.15,2,0.73,2,11.83
0.26,0,0.94,0,0.83,1,0.25,0,0.47,0,0.61,1,0.47,0,0.27,3,0.05,0,0.37,0,0.42,0,0.32,0,0.4,2,0.49,1,0.5,2,0.9,2,10.99
0.56,0,0.59,0,0.09,1,0.34,1,0.96,0,0.88,1,0.17,1,0.02,1,0.45,0,0.36,0,0.53,1,0.5,1,0.03,2,0.07,1,0.89,2,0.19,3,11.85
0.05,0,0.19,0,0.32,1,0.08,1,0.89,2,0.97,0,0.21,2,0.84,0,0.95,0,0.87,0,0.89,1,0.01,1,0.83,1,0.85,2,0.08,2,0.78,3,12.06
0.85,0,0.19,0,0.72,1,0.18,1,0.78,2,0.05,0,0.04,0,0.49,3,0.59,0,0.98,0,0.74,0,0.09,0,0.42,1,0.69,2,0.45,2,0.25,3,10.77
0.91,0,0.07,0,0.33,1,0.58,1,0.03,2,0.62,2,0.4,2,0.05,3,0.35,0,0.21,0,0.05,1,0.74,1,0.31,0,0.1,2,0.66,2,0.67,3,12.75
0.62,0,0.76,0,0.65,1,0.71,0,0.97,1,0.6,0,0.28,1,0.76,1,0.44,0,0.16,0,0.68,1,0.31,1,0.55,2,0.58,2,0.35,3,0.39,1,10.99
0.01,0,0.04,0,0.23,0,0.86,1,0.67,2,0.32,1,0.8,3,0.24,1,0.4,0,0.71,0,0.95,0,0.65,0,0.99,0,0.35,2,0.65,2,0.68,3,13.45
0.11,0,0.67,0,0.9,1,0.24,0,0.86,1,0.16,0,0.81,1,0.84,2,0.25,0,0.19,0,0.53,0,0.9,1,0.89,2,0.56,1,0.21,0,0.95,3,12.07
0.94,0,0.91,0,0.6,0,0.03,0,0.44,2,0.05,1,0.32,3,0.5,2,0.37,0,0.69,0,0.67,1,0.89,0,0.96,0,0.66,0,0.96,1,0.27,1,11.56
0.84,0,0.13,0,0.49,1,0.35,1,0.64,2,0.34,2,0.09,1,0.93,3,0.13,0,0.85,0,0.79,0,0.23,0,0.61,2,0.69,0,0.74,1,0.21,0,11.73
0.59,0,0.46,0,0.37,1,0.32,0,0.36,0,0,2,0.79,1,0.54,3,0.04,0,0.6,0,0.66,1,0.67,0,0.17,1,0.47,1,0.78,0,0.1,1,12.54
0.22,0,0.89,0,0.88,0,0.2,0,0.54,2,0.48,2,0.2,0,0.1,3,0.39,0,0.41,0,0.3,0,0.79,0,0.94,2,0.03,0,0.63,2,0.38,3,12.49
0.58,0,0.08,0,0.3,0,0.36,1,0.89,2,0.68,1,0.03,3,0.37,3,0.33,0,0.42,0,0.64,1,0.32,1,0.03,0,0.39,2,0.33,2,0.83,1,9.92
0.79,0,0.45,0,0.3,1,0.54,0,0.07,0,0.53,0,0.38,0,0.24,1,0.36,0,0.38,0,0.83,0,0.13,1,0.79,0,0.29,1,0.85,0,0.44,1,10
0.38,0,0.06,0,0.92,0,0.43,1,0.45,0,0.22,0,0.12,1,0.27,0,0.59,0,0.44,0,0.47,1,0.34,1,0.87,1,0.14,0,0.74,1,0.84,1,0.16
0.46,0,0.73,0,0.59,0,0.27,1,0.68,0,0.62,0,0.64,1,0.72,0,0.6,0,0.09,0,0.06,1,0.7,1,0.03,2,0.76,0,0.69,1,0.61,0,10.33
0.19,0,0.34,0,0.88,0,0.47,0,0.65,1,0.12,0,0.74,2,0.07,0,0.35,0,0.83,0,0.09,0,0.94,0,0.78,0,0.4,0,0.33,3,0.59,0,11.19
0.05,0,0.91,0,0.97,0,0.02,0,0.99,1,0.24,1,0.05,2,0.61,0,0.57,0,0.46,0,0.33,1,0.55,1,0.26,1,0.87,0,0.64,1,0.06,0,10.9
0.24,0,0.59,0,0,1,0.13,1,0.88,0,0.82,2,0.64,1,0.26,3,0.21,0,0.14,0,0.14,1,0.84,0,0.21,1,0.36,0,0.8,2,0.56,2,13.37
0.37,0,0.8,0,0.65,1,0.24,1,0.67,2,0.27,0,0.99,1,0.38,0,0.89,0,0.94,0,0.81,0,0.5,0,0.71,2,0.6,2,0.37,1,0.17,0,9.96
0.82,0,0.83,0,0.29,0,0.67,1,0.46,1,0.13,0,0.92,2,0.23,2,0.2,0,0.04,0,0.41,0,0.46,0,0.07,2,0.09,1,0.5,2,0.28,1,11.53
0.46,0,0.24,0,0.06,1,0.57,0,0.53,0,0.45,0,0.64,2,0.66,2,0.33,0,0.53,0,0.33,0,0.56,1,0.41,0,0.64,0,0.88,1,0.6,0,11.76
0.53,0,0.65,0,0.62,0,0.22,1,0.97,0,0.83,2,0.14,1,0.94,1,0.09,0,0.35,0,0.58,1,0.16,0,0.31,0,0.32,0,0.38,2,0.94,3,11.59
0.73,0,0.73,0,0.94,0,0.49,0,0.26,2,0.87,1,0.43,1,0.59,0,0.46,0,0.16,0,0.86,1,0.39,0,0.89,1,0.57,1,0.21,0,0.87,0,10.79
0.27,0,0.29,0,0.96,1,0.22,0,0.4,2,0.35,2,0.74,3,0.76,3,0.03,0,0.08,0,0.78,0,0.56,1,0.93,0,0.48,0,0.44,0,0.21,0,9.73
0.93,0,0.15,0,0.41,1,0.88,1,0.19,0,0.73,0,0.11,3,0.53,0,0.28,0,0.67,0,0.32,0,0.27,0,0.46,1,0.16,2,0.66,2,0.59,1,11.2
0.09,0,0.75,0,0.21,1,0.27,0,0.07,2,0.68,1,0.73,3,0.67,3,0.01,0,0.15,0,0.19,0,0.75,0,0.24,0,0.95,2,0.44,0,0.06,1,10.97
0.39,0,0.84,0,0.24,0,0.74,1,0.05,2,0.77,1,0.75,0,0.31,3,0.25,0,0.39,0,0.2,0,0.92,0,0.44,2,0.22,0,0.5,2,0.22,0,10.54
0.19,0,0.48,0,0.71,0,0.73,1,0.84,1,0.21,0,0.93,1,0.77,0,0.38,0,0.29,0,0.33,1,0.52,1,0.88,1,0.7,1,0.63,0,0.28,2,9.99
0.42,0,0.56,0,0.77,1,0.57,1,0.29,2,0.27,2,0.03,2,0.3,1,0.43,0,0.58,0,0.79,1,0.52,0,0.86,2,0.63,2,0.49,0,0.68,0,12.3
